Product Name,Material Type,Carbon Footprint (kg CO₂),Energy Consumption (kWh),Brand Policy (Eco-Certified),Number of Certifications,Sustainability Score
Product_850,1,28.688720536110285,78.85585411939533,0,2,79.8844689080658
Product_605,1,14.840900317250547,70.07308895445216,1,3,100.0
Product_886,2,28.986970338616217,136.79602031869746,0,2,68.14731076695239
Product_511,3,52.39227501289876,161.63317271332613,1,4,81.4772279508854
Product_1483,2,76.76529772673454,207.84920423882107,0,5,61.95476515981975
Product_874,3,46.197012445737705,158.61161105063738,0,0,45.17917156700368
Product_113,1,13.631954336028514,90.04903502016825,0,1,80.1742158279521
Product_1332,4,16.221538241004158,630.4058676152566,1,4,15.761581473360053
Product_1197,1,26.64047923423614,179.88030091498237,0,4,94.01982613823091
Product_41,1,19.431523771003167,85.31230812776312,0,1,78.22177648894579
Product_1156,3,19.35966807699875,249.97470687151346,0,3,84.19462888974903
Product_1337,4,30.03979782187343,263.5693410586838,0,0,49.95066960354173
Product_546,2,28.445635952447898,137.11849685448908,0,2,68.35348265287823
Product_516,1,11.356741182103438,78.92462541146651,1,4,100.0
Product_952,1,29.152505690107603,84.51614234503646,1,2,98.52051868593892
Product_847,3,42.84139556176009,248.07611743888515,0,0,28.964078731342923
Product_1453,3,105.68744325497822,196.51618569541583,0,0,33.53196700644526
Product_529,2,49.30400985531978,115.22452121770152,1,2,82.30309082879981
Product_433,1,29.898156452928703,64.79660147183081,1,2,100.0
Product_112,2,39.11604430424841,114.56805364188722,0,0,57.52836711949834
Product_593,2,38.21268736156262,148.59226506627422,1,3,86.17520330596385
Product_484,2,27.19622338267834,115.04831598158108,0,0,63.39222511234461
Product_166,1,17.24787798233266,55.932188287079015,1,4,100.0
Product_1295,2,83.3529587612572,303.4201884686576,1,4,41.31343616326134
Product_1490,1,32.13224847098484,409.0129399215864,0,2,35.401772046917344
Product_60,3,58.952393135917866,185.4064562355094,0,0,33.44251218493918
Product_661,3,46.795240242029415,203.80946641211116,0,2,45.84048659656306
Product_721,2,32.915880153866226,143.39898133654515,1,4,94.86226365575786
Product_425,1,14.409724181403508,50.68412073803405,1,3,100.0
Product_1149,2,25.41019245910963,122.33978170237198,1,4,100.0
Product_235,1,26.34887123476882,75.70477212756299,1,2,100.0
Product_407,1,14.365077757301282,88.4290665456601,0,2,85.13164781221732
Product_74,2,34.44032454905971,102.69152624542296,1,5,100.0
Product_1315,2,83.52852222643746,237.63422375483165,1,3,47.11988365752214
Product_1188,1,32.160407947548826,236.06432791816292,0,5,91.74544482391906
Product_485,1,13.172102105861471,77.01497033807499,0,1,83.01095487945426
Product_1052,4,85.76942096896131,211.74787498914353,1,4,73.09438621039725
Product_1214,4,12.00403922346065,166.25607893147713,1,3,82.8601744320672
Product_644,1,22.871553903930497,58.85767616113128,1,5,100.0
Product_610,2,30.855592796154163,124.2615227882678,1,5,100.0
Product_584,1,18.60611789798925,82.9051109028246,1,5,100.0
Product_1265,3,90.84656252758276,52.9265716325204,0,2,68.26471737046798
Product_915,1,23.902891080951875,69.67776680531577,0,0,74.11300109846091
Product_476,1,23.169036693168508,70.10136084441203,1,4,100.0
Product_461,1,11.62092431815296,83.0917292556999,1,4,100.0
Product_1044,3,35.500869757101185,141.1275880461977,1,5,100.0
Product_1069,2,101.65818765264702,200.10542530651594,1,1,54.4920011735543
Product_672,3,46.25906864014402,232.4517069799929,0,1,35.3801242839294
Product_1465,1,54.835507927497964,98.76334940819805,0,0,65.99306981414601
Product_744,1,28.732113845899228,74.48220380160163,1,2,100.0
Product_1165,4,56.6962664070837,185.37219472014,1,0,64.4539006058609
Product_279,1,22.010337208673068,51.18538768222592,1,4,100.0
Product_936,3,51.428302706435616,203.68591465026185,1,3,68.54866571672983
Product_1289,1,74.268052342598,112.06540114830658,1,4,73.19637150784472
Product_1411,4,31.65865135706492,217.13791624246127,0,1,60.34878458865809
Product_579,1,25.930745819523526,68.89196068635934,0,0,73.25623495296637
Product_707,3,43.535397879380746,246.78645659513552,0,0,28.87500974128252
Product_580,2,47.28880458309777,148.33530700092302,1,2,76.6885363082665
Product_1076,3,13.063893836578982,270.44065627384555,1,1,74.03676622164176
Product_447,2,22.503922549681494,137.8888280187579,1,4,100.0
Product_589,3,48.17265533595881,162.04818224384678,1,2,73.50403588325125
Product_1228,4,85.32766073702899,218.41553278802994,1,0,37.37298882383537
Product_402,2,46.33490234456123,104.27015150813608,1,3,90.97851852609216
Product_971,3,58.722762169371606,199.45970527637587,0,2,40.74667786003902
Product_1404,3,80.43619216685791,231.36871959258377,1,2,45.14202480271217
Product_863,3,49.30023968831325,157.54121759927884,1,2,73.84163663598761
Product_188,3,47.00887088423309,208.6601737404561,1,2,64.76352980979223
Product_1150,2,57.649655616654904,286.1794556665273,1,2,64.08715774835079
Product_994,3,57.52714452993378,225.6789222902397,1,2,56.10064327698517
Product_633,3,48.804453036190125,188.2363331061628,1,4,77.95050686067238
Product_1108,3,35.12741181442785,304.15574606622215,1,3,74.04620184904942
Product_741,2,34.56769098978194,136.82365873095364,1,3,90.3514227589183
Product_106,3,46.62999119280624,164.60965655413202,1,5,88.76307309277047
Product_686,1,18.434418537469107,81.28253947136382,0,0,74.52628283699269
Product_1081,3,29.29485183494361,267.84795970335426,1,0,64.4267484791815
Product_258,1,15.157753708664046,56.01937893945445,1,2,100.0
Product_351,3,67.41775532887607,235.61536219946603,1,3,54.16804989566876
Product_875,3,43.3094734247276,205.91366564629683,0,1,42.16253015837683
Product_138,3,68.73324701488016,191.61609464061576,1,3,62.31015756443676
Product_1264,1,94.80512152335342,145.93268382470794,0,3,56.928304893120114
Product_685,1,28.01403728022517,61.024381970737466,0,0,73.78810496573992
Product_1007,3,12.62132598061427,69.7840388114076,1,1,94.23519832467495
Product_789,1,17.877288113083168,70.13697423734153,0,0,77.0339610959901
Product_581,1,12.34616377924789,66.96526336547836,0,0,80.43386543728039
Product_1383,3,32.696079668943405,221.93445246748007,1,0,55.2662042457478
Product_421,3,55.96141270569738,183.87329557744317,0,0,35.24463453166267
Product_155,1,16.926919887319226,73.33465604422042,0,2,86.8696088474963
Product_225,1,15.862954605220263,57.32181283014081,0,2,90.60416013136172
Product_25,1,15.772611064805115,98.0746162287056,0,0,72.49877122185632
Product_338,2,34.62713581020153,121.51732661861,1,5,100.0
Product_895,2,26.97152969168144,134.83444939365984,1,2,89.54734527542732
Product_359,2,25.942928982792203,115.13875641359836,1,2,94.00078422588422
Product_1011,4,43.45331332906767,120.53349275430574,0,4,94.91065672584912
Product_636,1,26.03456166139584,81.50465634308317,0,1,75.68178790068545
Product_942,2,42.22712168456214,112.23275273023566,0,1,61.43988861167179
Product_55,2,35.28266384449369,145.75007688737637,1,3,88.20865270027788
Product_3,3,75.60860010544698,245.7971066482454,1,4,53.036278617627424
Product_1003,3,51.05426604276742,108.28037815538313,1,5,98.85568237163146
Product_559,3,60.768982831208206,207.85639322793543,1,2,58.04422993880881
Product_22,1,14.848194648301604,61.72128000057573,0,1,85.23164667573404
Product_1357,4,24.7895652897733,131.90078595415315,1,3,83.53853425545637
Product_1208,3,97.51463000617326,84.71640862836767,1,2,61.16241820358421
Product_443,2,39.62877656974885,114.2602901340207,0,0,57.33355368832143
Product_1300,1,92.91151128599876,130.28405077894172,1,4,63.93836343305918
Product_1294,4,49.39555639625877,277.6934775709089,0,5,61.0575336256731
Product_865,3,50.25852244067064,216.93154163635015,1,3,66.48443045239463
Product_1285,1,53.85481516120694,260.05643065965927,0,3,54.14235009462868
Product_1172,4,41.181584358155554,300.56885205238547,1,0,57.588639487314786
Product_956,2,40.61057799509729,117.119756164793,1,5,100.0
Product_67,2,31.03278052631869,118.74124621749988,0,2,70.73536049334069
Product_27,1,13.087254305484048,96.66025438796532,1,4,100.0
Product_395,1,14.775542915366046,56.29775981896791,1,5,100.0
Product_1009,4,41.829972810287124,218.1052793366217,1,3,80.6404802232517
Product_964,1,14.69284163710907,97.61933761993625,1,5,100.0
Product_1057,2,25.068103837655705,65.89626421147653,1,3,100.0
Product_1292,1,101.7252067798067,178.1664239408117,1,5,57.6712140359459
Product_110,2,47.0528597640627,109.35621352052507,1,3,89.60232741386363
Product_665,2,33.68709526866626,116.74391450684924,0,1,64.80766946429702
Product_83,2,49.27621264730161,143.07228430106622,1,5,91.74743681613596
Product_773,1,27.362845087550102,70.48364346462596,0,0,72.22184876329975
Product_340,2,21.879596103660635,135.3302064497109,1,3,96.9941606582275
Product_1090,3,76.75365648755717,251.02415588569954,1,0,51.8714874651629
Product_24,2,22.045169281564807,143.99573133635073,0,2,70.17826909194746
Product_1005,2,103.1947712119266,197.32765116362108,1,5,74.30880352005991
Product_456,3,43.24596714144957,180.006708290544,0,0,42.375674771166416
Product_1120,4,86.75839630889561,84.4322421550639,1,4,85.52925689182493
Product_910,3,73.52921684327202,244.190558726042,1,2,44.39727983315558
Product_609,3,58.0517645211702,232.6867847173362,0,1,29.436760795947663
Product_178,2,39.37432437965618,105.4341269687346,0,0,59.22601241642499
Product_549,1,29.017271245008207,65.38854526465745,1,2,100.0
Product_740,2,24.21658902735082,113.673725768749,0,1,70.15696033257478
Product_852,1,12.02841656898433,79.84726117065863,0,1,83.01633948137611
Product_550,3,46.45451204221535,220.72283283354236,1,2,62.62817741218385
Product_404,3,74.64382534446766,153.5159250271194,1,2,61.97490232234229
Product_680,2,47.3986084272871,149.7710756462728,0,2,56.34648065710188
Product_380,3,59.3215879023556,245.02792236114072,0,2,31.33362157659405
Product_723,1,16.740063528625726,97.29854449227996,0,0,72.17025933723113
Product_671,1,27.36545010816761,91.02437922401374,0,2,78.11239910111345
Product_1432,4,228.60556774804323,212.9069969267112,0,4,4.052001749178203
Product_365,3,57.28075710378024,221.36602831121536,0,2,37.086415785866805
Product_1333,2,63.35512352525873,91.24709890684561,1,3,76.13864193013261
Product_1086,3,18.422816396010894,216.65130498761616,0,1,77.80802458243511
Product_965,1,17.986318316186164,66.44113089243046,1,4,100.0
Product_724,1,26.57766731765219,92.10826883251906,0,0,68.2895125746701
Product_289,2,23.55008572770162,127.28479844065129,1,3,97.76799744801892
Product_1369,4,37.429006018692256,307.1789251874935,0,5,60.82300911533368
Product_558,1,18.18668012630086,59.49680682287804,0,2,89.00729857227395
Product_13,1,28.58751978255172,83.86965649444363,1,5,100.0
Product_958,1,19.007418725163703,75.52852043642518,0,1,80.39058655013312
Product_1071,2,45.98274936918096,63.75580605434652,1,3,94.82959458381106
Product_564,3,49.36813483705336,234.31448650297452,0,0,28.45303528087841
Product_8,2,40.848532667073854,131.56879888216884,1,2,83.2619738900293
Product_569,3,56.63100414093287,241.9792571779436,1,5,68.28864649394484
Product_68,2,32.42389257586781,131.06653120778537,0,0,57.574747470509024
Product_159,1,14.49209645879964,69.04956368341999,1,2,100.0
Product_531,3,47.75452271747571,242.0040052545904,0,1,32.72193759034407
Product_749,1,16.32312209953501,54.92120945506844,1,5,100.0
Product_474,1,27.57259972710316,82.48940233821497,0,0,69.71581966880542
Product_1458,3,214.1416800123409,88.8900682590869,1,2,19.716901756817663
Product_354,1,19.48428433314928,91.21752236246748,1,5,100.0
Product_415,2,23.16421099869892,138.43735656812564,1,2,90.73042318702542
Product_386,2,32.35296624753526,113.83770659756544,1,5,100.0
Product_75,2,20.5757683046917,109.493766454796,1,3,100.0
Product_116,2,38.41800754280185,145.26494995052576,0,0,51.73800623849392
Product_1166,4,94.86878239780715,174.22330335188104,0,2,64.11703494546975
Product_988,2,39.72060446510386,131.41735587747223,0,0,53.85622659195362
Product_498,1,15.740762663498256,54.832241714387614,1,4,100.0
Product_1099,2,89.3534359855311,85.46831353274348,0,0,64.64713785106632
Product_1359,2,94.45454402470533,187.64230777332608,0,5,58.79456342535423
Product_1275,2,72.92727270968307,92.05762485830638,1,1,64.66681082286496
Product_509,2,29.15932030090194,119.39863771989432,0,0,61.54061230557018
Product_223,2,36.652548479068585,119.340362102594,1,2,87.80565333994691
Product_427,2,43.93742478847682,121.08563087629582,0,2,63.81416143050242
Product_344,1,28.50496634831332,62.991406897014976,1,2,100.0
Product_763,1,12.793025095126255,53.63674738893342,0,0,82.87613797465018
Product_1192,1,39.01740891324312,192.06429268848453,1,1,74.0883480571786
Product_35,3,44.80828916482305,239.5815731560195,1,3,64.67954078638456
Product_468,2,45.74531159471492,146.62833543529806,1,4,87.80167711558293
Product_329,1,13.702658576772391,78.59979391417964,0,0,77.42871192877787
Product_1492,4,62.61399982150965,186.0440949981995,1,2,58.1784858127417
Product_328,2,28.465612240796005,129.8656189165356,0,2,69.79407009629487
Product_413,2,36.16105393858143,109.74791357493152,1,4,99.96989031572298
Product_878,2,21.980295324207248,106.78307335801888,0,0,67.6532376662926
Product_1042,2,72.80894150287465,166.7741793279841,1,5,86.4798996163392
Product_199,2,44.53355989570835,119.10617472299866,1,5,98.91198510754607
Product_234,2,26.074416804957124,108.08472766369934,0,0,65.34584606478157
Product_1029,1,97.16814748747932,234.73046692237952,1,1,52.37650906151825
Product_662,1,29.92667832113484,82.19782897238068,0,0,68.59709504495645
Product_50,2,23.641548182672867,102.7366353462493,0,1,72.63189883941371
Product_1376,2,58.083396542432304,57.698397288821596,0,3,83.01605161682545
Product_1186,2,28.34013576102165,238.46711274473628,1,2,77.65124799721988
Product_490,1,12.577397349468905,54.252819274462055,1,4,100.0
Product_699,1,29.427901880832792,60.11469745791018,0,1,78.26310956800157
Product_1131,3,63.17124275884662,265.06092969066276,0,5,79.54253420327974
Product_164,2,39.69435821994508,104.37232508999428,1,4,99.2783558720286
Product_713,1,23.13473329082584,93.90167564222284,0,2,79.6522982261425
Product_714,2,37.46596239782342,125.55469107361988,1,3,91.15608058636433
Product_72,2,20.330937932859417,149.71651513428574,0,1,64.89122800671313
Product_1278,2,12.374653346763589,102.62112559070921,0,1,84.27570249002636
Product_587,3,55.67437492752104,233.629131310246,1,2,55.43698627419027
Product_1136,1,54.80469383977296,172.03366250457114,0,4,86.355225597611
Product_1291,2,35.61019231896263,85.07329790853466,0,0,74.77543800208288
Product_507,1,25.22055805004056,66.34705121683376,0,2,84.12031073161297
Product_256,3,79.39433611049904,217.34197289114329,1,2,46.83443736652183
Product_1429,3,29.91168983372417,117.99104957432496,1,3,83.8322511220478
Product_905,3,47.806660688746014,242.00381641090524,1,2,57.69590637344594
Product_1316,1,60.9198134189636,229.39996312128218,1,4,60.26807083517042
Product_1206,1,23.342728046966464,136.94108428169227,0,4,87.2888825413079
Product_284,2,47.99339994030673,137.44815754301993,1,5,93.51366852124264
Product_1399,2,79.68409929117523,201.1596796227018,0,0,41.936613304683405
Product_330,3,71.86725588765489,167.23863621051663,1,5,75.61864481406923
Product_655,3,72.12008287831348,245.0744713212672,0,1,19.925064296589824
Product_606,1,29.73325186534293,66.90422046831307,1,2,100.0
Product_573,3,68.08584384727318,225.69268451270136,0,2,30.818541173823142
Product_1324,1,210.88899986257783,162.84320103410374,0,2,9.762369892982207
Product_92,1,24.878925851453538,64.39726713379963,0,2,84.6810836475133
Product_58,1,13.27311885731409,79.76064170634373,1,4,100.0
Product_630,2,37.16145930107902,100.52566122708268,0,1,66.31413810404395
Product_125,3,42.9232624810806,163.5745853099901,1,4,85.82345169746168
Product_182,3,76.72956346701748,236.37896229650036,0,0,14.359425807191188
Product_812,2,24.46387908215347,136.3509263507067,0,0,60.49787518878192
Product_1031,3,93.41396349776167,286.6153658898059,0,0,43.314274361690906
Product_989,1,22.011886667212345,75.55568192447502,1,5,100.0
Product_47,2,49.51036775790241,121.76311398282768,1,4,90.89219332448326
Product_215,2,20.2799485948128,117.1464831379598,1,4,100.0
Product_785,3,60.01437784862242,211.54289150329265,1,4,67.68423277503027
Product_244,2,41.66212814608211,145.82445755577572,0,1,55.00404441580379
Product_887,1,26.79722605733441,96.5870201658254,1,5,100.0
Product_400,3,64.40029668317942,180.50996868195267,0,2,41.69785792201976
Product_637,1,16.78900385085612,91.43264530591446,1,5,100.0
Product_391,2,44.19210851698519,125.11859099860476,1,2,82.88022754178645
Product_368,3,60.7480397752238,236.65956885955035,0,0,22.294066340478032
Product_669,1,15.153657770224276,72.12886729664078,0,1,82.99739765555971
Product_848,1,28.540690895926133,51.12822558526736,0,1,80.50400943498346
Product_45,1,26.612388155754584,66.99859318966242,1,4,100.0
Product_499,2,40.58981590058292,121.27528296359212,1,2,85.45003545699011
Product_317,2,33.10552107845538,136.56252946736876,1,5,100.0
Product_1388,3,100.62469437455317,125.65560239819999,0,5,65.93301660917639
Product_752,1,12.966864019241775,86.43281421183013,1,5,100.0
Product_1213,1,30.528040304922047,67.56349193748511,1,4,95.18066210265451
Product_274,2,35.51807169324828,147.04961612872185,0,1,57.83104092763149
Product_1083,2,10.33054869990933,176.70824348695038,1,3,94.23001104133216
Product_866,3,54.21278993895551,238.82721965115056,0,1,30.12816110029213
Product_1421,4,52.62822036031642,76.33787323768372,1,2,78.1294418882367
Product_1401,4,30.281176516759526,194.12323053689667,0,2,68.28310363859967
Product_459,2,24.867002173474383,127.96090658842292,0,2,71.97431759557821
Product_795,2,31.85413229792956,138.88639550338965,0,1,61.295654750357286
Product_1346,4,40.30367218069188,156.62941671905642,0,5,82.39930222889939
Product_778,1,23.66496056579292,86.54351728880802,0,0,70.85881625934194
Product_783,2,37.41402802981088,135.20157262958284,1,2,84.25267145917799
Product_797,1,27.415069006745185,97.46365531228084,0,1,71.79973443417124
Product_1347,4,76.89812982615419,258.3081701111705,1,5,54.33942904417046
Product_95,1,25.24917371481381,79.8040977619153,0,1,76.41459359021003
Product_1259,3,69.89569117759567,224.68911428114868,0,3,53.83314094566922
Product_210,1,23.43785487197457,86.5743179851558,0,0,70.96620896698155
Product_408,2,43.16037428929971,121.45747459791608,1,5,99.12831793576692
Product_904,1,11.914291110403234,65.629901245415,0,2,90.91687419571538
Product_703,1,14.94462148806354,75.58537235573505,0,0,77.41061478482122
Product_1253,4,33.66664644396344,61.44777823845368,1,0,78.99950700884474
Product_376,2,41.23505291689306,126.43283019946378,0,0,54.095907501660704
Product_1386,1,73.05769760489358,104.06730356517869,0,0,58.81971030351045
Product_153,3,52.86679958638194,167.39637059033387,0,0,40.08732608874225
Product_1256,1,26.9531094623555,308.2097071178278,0,1,48.33495562050141
Product_1142,2,85.39383656851805,269.75402688610063,0,3,62.40644634083452
Product_1105,2,40.04994734875304,217.9074174109131,0,5,91.19427405428277
Product_1202,4,91.65920232164723,110.51777079610633,0,1,55.34161356800752
Product_357,1,16.382009464865114,86.89754736987962,1,2,100.0
Product_719,1,14.72100926692928,59.263842516677,1,4,100.0
Product_206,3,48.18720436229136,216.9268291750835,0,1,37.52103198383762
Product_1348,3,55.719907483647646,179.82986583270454,0,0,53.52355250581765
Product_42,3,54.86957179625321,244.57151084410245,1,2,53.6509119330529
Product_361,2,33.91797460065008,128.2208293889874,0,2,67.39684682187747
Product_912,1,19.93533717718339,88.2929321942371,0,2,82.37374497256089
Product_585,1,14.010494534006735,99.88746945051004,0,0,73.01725884289462
Product_451,1,27.24255234530901,84.8916392752585,1,4,100.0
Product_374,2,41.68442909625451,130.12345852286333,0,0,53.13309374730007
Product_201,1,22.879990864780314,57.84063526584029,1,3,100.0
Product_829,2,44.82556766318909,125.93739235573548,1,5,97.39973769725836
Product_1470,1,37.82028003650015,275.3842921453191,1,2,53.45525816542709
Product_1235,4,60.4247506091705,255.48153907841782,1,3,52.529106425027656
Product_779,3,58.19057370210644,234.10961706161012,1,4,64.08278973662475
Product_132,1,22.13430092765712,99.17836032568314,0,0,69.09717747103481
Product_135,3,70.29240828537755,184.22255247789045,1,4,68.00928536173313
Product_1302,4,24.5046773662314,204.82657459458179,1,0,60.69937673263175
Product_903,2,26.78086993447999,132.36710671865455,1,4,100.0
Product_897,1,22.477186493531462,56.906264657012365,0,2,87.3801538218318
Product_832,2,48.68141430835799,124.60008647160411,1,2,80.73927555150017
Product_467,1,19.61173154653296,83.25279945033157,0,0,73.5435743366672
Product_1227,1,82.85634176837408,124.97691623386109,1,5,72.25374294598991
Product_618,3,48.13890969990384,195.2215100101718,1,5,81.88624314801373
Product_203,1,10.507727113206895,52.09576083581288,1,4,100.0
Product_809,1,26.35668432350043,58.07289170321201,1,4,100.0
Product_780,1,22.35694480402428,78.917988155827,0,2,83.03792996682246
Product_1373,4,75.38192328560284,141.7593431664989,1,4,68.35242537506417
Product_702,3,66.47875779175475,241.22075712491824,0,1,23.516469679138982
Product_534,3,73.51633499407214,244.78565672536607,1,5,59.28470115789072
Product_1270,4,84.07539482656412,108.23666416724676,1,2,62.33811218561554
Product_1391,2,82.5289084932922,183.4482693264202,1,1,47.5976416283847
Product_722,3,53.01162473446991,219.3400853429044,1,3,64.62617056418416
Product_1436,3,22.892181131919884,170.27061452243464,1,0,66.44714442546285
Product_934,3,47.313511194752685,161.67479027687955,0,0,44.00828634724774
Product_846,2,34.30530404953451,138.3882308857169,1,2,85.16970179808936
Product_1092,2,13.069143606606477,242.81820309339713,0,4,91.79743660867834
Product_1139,3,47.522304812552974,222.73249820514627,0,3,78.47005873571948
Product_426,3,44.07572403491747,235.25426448755,0,2,40.91128508503126
Product_734,2,38.17337748358071,144.77778704369425,0,2,61.95775384947079
Product_991,2,26.472220375293624,140.6425485768379,1,3,93.6353800969856
Product_1103,4,45.90357285265922,105.3379567236451,1,3,90.69513247183772
Product_377,1,27.4019774780186,92.5287264007558,1,5,100.0
Product_1167,4,95.69659803578892,263.5195601117749,1,3,59.93906457808583
Product_892,1,15.49612071096272,52.46104572703808,0,0,81.75973049911103
Product_453,2,49.52330957109493,145.6400400203931,1,3,81.11033721037391
Product_650,3,42.65853303105089,200.9508873224202,1,2,68.48055601999052
Product_1001,3,41.13743092746008,293.66498528125146,0,2,68.29227219363682
Product_616,1,17.012538624183616,78.8490806208841,0,0,75.72391456373137
Product_418,2,31.412600225226868,105.96052214202868,0,1,68.10159545898082
Product_303,1,10.623662701225694,63.57460012713557,1,2,100.0
Product_294,1,17.113454329298982,89.36859790746365,0,1,78.56955325385778
Product_1096,4,81.45012941582176,140.41287066464034,1,5,86.52367410878944
Product_596,1,19.59877669434247,53.07231450653938,0,2,89.5861487515209
Product_65,2,33.493539464639674,125.61964103660532,1,2,88.1293020603591
Product_816,1,23.909344133797244,67.74159277715813,0,1,79.49700937766974
Product_145,1,21.825508714898582,67.96043734913451,0,2,85.4951581727238
Product_1499,4,74.12214078439261,160.00672143334756,0,2,58.05624251046045
Product_1318,1,12.305203596350564,49.66100189707165,0,1,92.24402845671656
Product_805,2,23.919570314703886,116.46896346510378,1,5,100.0
Product_444,1,21.601724156756223,67.04792857177792,1,3,100.0
Product_588,1,21.63942803828797,70.03520834172333,0,1,80.17324431251134
Product_1472,2,44.19263381416041,223.4078965971251,0,4,67.0213936754751
Product_297,2,30.035338662257963,147.85674162698982,0,1,60.41098234347305
Product_341,1,28.881186793732265,84.85818460689902,1,3,100.0
Product_821,1,14.545392545263027,78.36954720780366,0,0,77.05339428580774
Product_1122,1,15.805028883652385,88.260898407604,1,1,91.43240149414389
Product_591,3,56.77086644664088,165.66128148926498,0,1,43.48231047882657
Product_369,2,45.51848173523413,138.11060291570885,0,0,49.61863854924116
Product_907,2,30.734422523406465,145.59092847697235,1,3,90.5146030429023
Product_629,1,10.63172289651284,54.03077025848009,0,0,83.87798450004757
Product_151,2,38.450389041166,118.85269655008494,1,4,97.0042661694
Product_1420,3,107.02556597960589,208.81175462133297,1,1,35.219288713938
Product_362,3,44.05491590212637,173.36904488253637,0,1,48.29873307242954
Product_1358,1,103.55003710392263,54.335566136510316,0,0,55.60715209315053
Product_1257,2,88.62645570116982,209.26624100981266,1,4,53.59080435311867
Product_815,1,17.923453832185107,51.25995474105349,0,0,80.78628213569675
Product_1065,2,53.251431746308256,278.3022795907984,1,4,76.19434251702768
Product_417,2,44.66309481800677,128.8403959819128,0,1,56.900373394614064
Product_204,2,36.26711616475545,132.13975352531546,1,3,90.43849121255916
Product_53,2,40.76484025082396,110.98174642972845,1,5,100.0
Product_1137,3,74.9045213930579,84.14763272312138,0,5,94.1138803097705
Product_458,2,32.82469063761845,142.60242079023465,0,2,65.06717052314384
Product_668,3,66.16530948111495,178.6279862111941,0,1,36.19174801720371
Product_607,2,39.02312094128994,146.99621864428545,0,1,56.08919580049795
Product_1412,1,18.73522667764557,73.3992215383488,1,2,90.43278743207173
Product_211,1,10.394210755087284,97.9059004459717,0,2,85.22171453326203
Product_1314,3,74.76738692709694,191.86678074563676,1,1,49.05139746367056
Product_332,1,24.644497728191222,57.69499523468868,0,0,76.13875208896665
Product_1449,3,76.69955937170049,58.12121563371508,1,1,68.43697187484757
Product_1129,4,69.61585027726902,437.6122071277709,0,0,35.354024204042204
Product_675,1,16.91869985093926,89.98916822228917,1,2,100.0
Product_281,3,68.5730654293999,229.00832499714377,0,1,24.911802285871296
Product_1200,3,60.50607914427427,187.13553149182462,1,0,63.13462310753526
Product_1440,1,50.95428624335493,91.00573831452759,0,5,88.51513906764664
Product_664,2,31.515166491349383,147.23536908362408,0,1,59.79534293760049
Product_880,2,23.329942963739445,119.25290278594808,0,0,64.48444796094066
Product_91,1,14.969782796289316,76.57274570946527,1,2,100.0
Product_140,1,26.777961728918683,72.8964497217014,0,1,77.03172919120038
Product_682,2,46.210957803990354,126.91100509342375,1,5,96.51232007932006
Product_614,3,43.0279890923915,206.8812736433873,1,2,67.10975072512679
Product_477,1,27.01163458188484,86.44696000525786,0,2,79.20479070800602
Product_1107,3,92.2850307894738,288.32214694203816,0,5,68.48227606895405
Product_666,2,31.071590652827496,128.54269681393808,1,3,93.75566531079863
Product_325,3,46.29092832718862,200.32204148586345,1,3,71.790127539233
Product_928,1,27.883817493282365,63.45807854958146,0,2,83.36647554344252
Product_1334,3,63.706469918176296,154.22183477821352,1,1,58.56946031190627
Product_1380,4,71.86500925529114,53.15746500162695,1,1,70.87362701040405
Product_539,2,42.61885710790352,147.38430885321398,0,1,54.21370967540544
Product_1119,3,78.14416564704813,73.98446142692777,1,2,79.15830416319278
Product_1245,4,75.16030860445645,63.77991036152247,1,4,80.12690543421188
Product_745,1,10.786870813370191,70.77215002960448,1,3,100.0
Product_914,2,38.74351588368207,102.75507675794157,1,2,90.07722670657066
Product_77,2,42.80869469366405,119.59054473085858,1,5,99.67754370699626
Product_987,1,17.939630341485667,59.45978961951774,0,2,89.13822690535362
Product_788,2,32.053364019629726,147.73331784395344,0,2,64.42665442139445
Product_1325,2,71.64184735798791,112.84595406731016,0,3,69.99846031460771
Product_1319,2,90.85770034776391,98.4303708714794,1,4,69.43524924756073
Product_818,3,56.93340576612791,221.46960890066225,1,4,67.23937533680359
Product_890,2,41.21259431800095,149.88361316323295,0,0,49.41698020835293
Product_642,1,26.345955399249878,93.75668093105762,0,0,68.07568611416355
Product_1021,3,57.05578090175032,297.35971519271175,1,0,53.14729421020373
Product_1260,2,31.598783820840104,73.06727616081243,0,5,97.9803342385841
Product_977,2,32.98187408059114,131.28249564707266,1,4,97.2525638302899
Product_1038,2,21.867860365654177,272.4844086535715,0,0,66.1912010249466
Product_93,1,10.670648694715588,74.64097922664124,0,0,79.73647980731396
Product_902,1,27.25594155086457,87.90202105056082,1,4,100.0
Product_107,1,24.400730730921488,82.85152491170537,1,5,100.0
Product_273,1,14.128425435212064,55.01227818614383,0,1,86.93333164516521
Product_718,1,19.075790827672783,52.20329307851907,0,0,80.0214459704598
Product_139,3,49.893612632763336,166.653851349727,0,1,46.72242341367293
Product_735,3,74.32093084028917,182.9073779460728,1,2,56.25805899064086
Product_525,1,29.469779383547937,51.28448224347041,0,1,80.00821385953195
Product_46,3,78.96777775265429,180.37350462250996,1,4,64.44141019917086
Product_619,2,38.323402132273046,114.0912501647736,1,3,93.02004890090876
Product_471,3,63.37795639029704,160.84003727166228,0,2,46.14301435051902
